想去贵州凯里镇远古镇穷游，求推荐合适的路线，本人在湖南上大学，还想问那里有没有合适的青旅？？？,去过两次镇远，第一次是在今年一月份和同事一起去的，这算是我人生中第一次在没家人的陪同下到离家那么远的地方，路上经历好多有趣的事就算是现在想起来也会觉得很好玩～  总之在没有特别详细计划的情况下就和同事踏上前往贵州的火车，一路上多少有些波折，不过唯一值得庆幸的是，镇远没让我失望！！      因为错过了凯里火车，只好补票坐下一列到贵阳，然后再转凯里，在火车过道上站了一宿又冷又饿，到了贵阳站，刚下火车就给贵阳的温度跪下了！（出发的时候确实穿得太少了。。）当时真的有立刻坐下一列火车返回重庆的冲动，不过又不想白来一趟啊！于是就钻进了温暖的德克士里点上一杯热咖啡和汉堡充饥取暖～       在贵阳站候车厅的吸烟室里抽烟打发时间       踏上凯里列次前夕      最后到凯里后，在凯里汽车站乘大巴直达镇远～坦白讲，下车的那一刻我挺失望的，因为下车后看到的风景真的真的让我不太满意好嘛？！当时同事还开玩笑说绝对不会发朋友圈让别人知道咱们费这么多功夫和精力到了这里就为了看到眼前这些景象。。   我们不甘心啊！就沿着舞阳河慢慢走啊走，怎么说呢，可能就在一个转弯，一切就都变了！❤️                       然后我们还入住了一家文艺的小客栈～           最值得一提的是！镇远的夜景真的好美！！感觉像是宫崎骏的笔下神作！                     因为时间太紧，第二天我们就坐火车匆匆赶回了重庆，不过镇远的美景我一直忘不了，心里还想着再去一次～而且想让家人也亲眼见证一下镇远的美景！于是在过年的时候，趁着休假就陪妈妈和哥哥又去了一次，这次是自驾，不过开长途的感觉真的好爽啊～～    可以在服务区的便利店里买一大堆零食～      中间还有个小插曲～具体是哪个服务区我忘记了，当时车没油了，到了服务区结果加油站里空无一人，好多司机来了因为没有加油卡，又没有工作人员所以都没加到油，于是大家一起按喇叭泄愤，感觉这种行为挺可爱的～ 最后我们只好在那个服务区休息了一晚，第二天早上加满油后继续赶路～PS：住宿环境简直不摆了！ 我会说我 都是蹲在马桶上不敢坐下去的么？？      空无一人的服务区加油站！         第二天中午到达镇远后，直接选择了上次入住的客栈（感觉自己真的很懒。。 ），收拾好行李后就和妈妈哥哥一起去吃了酸汤鱼，还逛街领略了一下当地的人文风情，而且。。。重庆话和镇远当地的语言真的会很不同！！！互相之间根本听不懂啊！！ 不过感觉很有趣哈！   最后的重点，当然是继续晒镇远古镇的美景～    不得不说，早上起来在小阳台上依着椅子慵懒地晒一晒太阳真的好惬意！✨      镇远纯净的天空～✨       傍晚的镇远更是美翻了！           最后总结一下，镇远真的是一个值得一去的地方！我正在计划第三次镇远之行，而这次我要带上女票一起，毕竟我喜欢的我都想分享给我爱的人！❤️
如何看待贵州大学校长空姐考研言论？,我15年从非一流的一本大学英语专业毕业，现在三大航之一做空乘。毕业的时候很多同学知道这件事，有人表示羡慕，也有人咋舌，而对当时没有执念目标的我来说，这只是一个职业的选择。中国民航发展几十年至今，有人仍会将空乘这份职业神圣化，但也不乏有人贬低空乘，而这份职业最需要的，是平凡化，不论是从旅客还是空乘自己的角度。 我来讲讲我公司空乘的现状:公司属于央企，五险一金按本省中等偏上水平缴纳，工资由基本工资+小时费+驻外过夜费三部分构成，每个月飞行时间0-110小时不等，升级为头等舱乘务员，乘务长和主任乘务长的话，每小时小时费会相应提高。宿舍包住2-3年，出勤有宿舍到机场的班车。 晋升道路分两种:1.职业晋升:见习乘务员-初级程序员-头等舱乘务员-见习乘务长-乘务长-主人乘务长，每次晋升可能需要两到三年时间。 2.行政道路晋升:在飞行的同时，凭个人能力也可以担任培训部教员或者行政岗位的职责:部门助理-副经理-分管经理-经理，党支部书记等。 日常工作:每天晚上需要查第二天的任务，飞行任务需要在航班起飞前1个半或者2个半小时去到公司签到开协作会，因为每天飞的航线以及航班上的组员都不固定。服务和安全是工作的两个重点，其中安全第一，每年所有空乘都要进行安全复训，以保证在发生紧急情况时可以保障旅客和自己生命安全。当然早起，熬夜，倒时差都是常见。 工作一年以来，遇到过各式各样的人。有的旅客说我们坐着就把钱赚了，有的旅客会一直对我们说辛苦了辛苦了。有的同事觉得当空乘很有优越感，有的同事想赶紧飞到国外去玩玩然后辞职。 对，就是这样。 跟其他所有的工作一样，空乘有正常的职业道路，职业生活，跟其他工作一样有着不为人知的辛苦。至于私生活，则是个人的选择，有人喜欢喝茶，有人喜欢喝酒，不论是人民教师还是空姐。 校长批判的国人一直神圣化空乘这个职业，我也赞同，空乘只是一个职业选择而已，没什么特别没什么神圣， 但是神圣化的反义词并不是贬低化 虽然我并不是民航大学毕业，不知道空乘研究生会学些什么，但并不意味着"空姐就是在天上端茶倒水的人根本不需要读研究生”，我们业内有一个笑话，大概是除了空姐你还会干什么，回答 我还会做饭 抢救 修飞机 救火 心理医生 说英语等等等，也许这是为了夸张，但是日常的工作真的会涉及这许多方面，要认真起来，其中每一项都可以深入研究。  好了 啰啰嗦嗦这么多 只是想说空乘只是360行的其中一个  不要神圣化 也不要贬低化 平凡的生活 平凡的世界
贵州高考文科超一本线20分，是填浙江财经大学二批好点还是上海立信会计学院二批？又或者其他更好的推荐？,来晚了...已经填完 不知题主填了哪 这个分数和你的位置 建议你填贵财 今年贵财最高超一本线30最低一本线下12，你这个分数可以冲下会计，金融财管什么的没问题，现在贵财的财经类都是一本线分数，估计升一本不远。 我大二在读，贵财在省内还是挺有名气的 硬件设施非常好 回家近 管得没有外省严 假期多 五星级图书馆 还不用担心占座，缺点是管理不太好（我是学生感受不太到）和学生的素质不一样，很多人是家庭条件不好的，视野也不开阔 也比较放松没有办法开阔你的视野 想法。但我觉得最重要的是要靠自己，你觉得聊不来 可以少接触 孤独使人内心充盈嘛。
云南师范大学，广西师范大学，贵州师范大学哪一个好一些？,别来贵州师范大学就行了。 好好学习，争取可以考更好的学校
如果评价贵州大学校长在2017—天下贵州人走进广州论坛上的演讲？,还没看过，看了再来答
贵州省的大学2017年分数线？,还没出来，或许你可以百度一下预估分数线。
原本考的是福建医科大学卫管学硕结果调剂到b区的贵州医科大学还是专硕。要去读吗?,家庭压力不大的情况联系二战。
贵州大学和山东师范大学那个比较好呢？,泻药！ 建议是，山东人就留在山东吧。好多贵大的山东同学最后都会济南发展了，到时候回济南，贵大在山东的知名度应该不如山东师范，不用折腾那么一趟。 除非，毕业后工作无忧，想趁着大学的时间，在贵州游山玩水。 就这样
贵州大学和常州大学哪个好些呢？,请不要侮辱贵州大学！ 已举报。 一个拥有100多年办学历史，省部共建的211大学居然会被拿来和一个2008年还被叫做学院的不入流学校做比较，这是多么幼稚，多么可笑。知乎上秀下限的人实在太多了。
我是贵州财经大学会计学院的学生，考研想去广东，请问哪个学校是通过我努力就可以考上的？,泻药~暨大 深大都可以啊
贵州大学可以刷分吗？,不能，重修绩点很低，最好是第一次就好好考
在贵州民族大学就读是怎样一番体验？,谢邀。  06年毕业于贵州民族大学（当时还是叫贵州民族学院）美术学院，已经10年了。据说现在学校变化很大。下面仅仅说一点回忆。  当初第一次去学校很新奇的，学校建在山上……大巴进了山脚的大门后还左扭右扭好半天才到。不过也使得校园挺安静的。当时只有两辆趟公交车拐上山带我们进市区，一趟去火车站，一趟去市中心，另有一种挤10个人的小面包，1块钱坐到花溪镇区。  因为当时处于学校发展高峰，大学4年搬了四次宿舍，每次都是搬新建宿舍。不过我个人在主校区后门（就是美术学院旁边的那个门）附近租民房，500块钱一个学期，第一年房东给的网线是56k小猫（全栋共享，免费使用），但是貌似因为电信设备的原因，下载速度能有500K左右，第二个学期电信升级设备后就恢复正常了，基本没法上网，房东从楼下的网吧拉出网线给我们用，下载速度彪到1M/s，一个月才30块网费，那真是最快乐的4年啊。  当时美术学院和音乐学院是共用一栋教学楼。我们美术生每天下专业课后的消遣就是欣赏音乐系的美女。  贵州风景多，古镇多，我们经常出去写生，龙里草原，青岩古镇经常去，也常去山里的少数民族村落，见识了不少新奇的东西。
贵州大学专用信签纸哪儿可以买到？,哪儿都可以，校内每个食堂内的小卖部都有
贵州财经大学学风怎么样？, 贵财，你值得拥有。贵州地区数一数二的大学。 
我是贵州大学财政学类大一新生 未来考研的话什么方向比较合适？,北上广深方向
在贵州师范大学读书是一种什么体验。？,干嘛要请我？我又不是贵师大的！ 既然邀请了我就说说吧，反正哪里都这么一句话：师大的花，*大的草，**大学的和尚满街跑！ 所以在贵师大读书的体验大概就是妹子多吧！
贵州考生 59000多名 报南京医科大学有机会吗？,没机会
贵州民族大学怎么样？好不好？,不知道诶，感觉还可以
本人河南读大学，老家贵州，一个月800生活费，被室友说土豪，你们觉得呢？ 我好方？,我是河南的，在河南大学读书，一个月两千生活费也仅仅在室友中算多一点的，请您不要对河南人有所其实，我是河南人，抵制地域黑，
请问贵阳物价贵吗？本人学生，要去贵州上大学，所以有疑问 ?,感觉物价比其他城市都贵。而且不靠谱
贵州大学戏剧影视导演专业怎么样？,那在宝山校区，我是花溪校区的，不过如果一次，帅哥蛮多的
怎么评价贵州大学校长 郑强这个人？,刚在学校听完他的演讲，说实话，一开始他的几个观点给了我一种耳目一新的感觉，因为很少有教授敢在公众讲这些东西。但是在等了一个小时才开讲又听了他吹了一个多小时自己如何如何牛逼后。我知道这个人肚子里的干货实在有限。         在演讲一开始，他就亮出了某宝老大某云的照片进行抨击，认为大学邀请这样的商人来演讲败坏了大学的文化风气，还说欧美的大学和媒体绝不会邀请这样的人云云，这一点我实在不敢苟同。整个过程他宣扬的就是爱国，当今教育，传统文化之类的，时不时还讲讲黄段子，说几句相声，唱几句歌，逗的全场笑一笑。（当然还是在其他学校用烂了的段子）       至于他对中国和中国普通大学生的感情的真实性，我不作评论。但是他那种自卖自夸，哗众取宠的方式实难让我相信他是一个忧国忧民，内心有深度的人。       当然，我看到现场有百分之八十的人都在为他拼命鼓掌，相信他在网上的粉丝还是不少的，所以，喷子们不高兴的话随便喷，匿名就是为了这个T_T
我想问问各位:中北大学，西南民族大学，以及中南民族大学这三所大学2016年在贵州地区有招生计划吗？,中南民族大学是有的，而且人数不少，另外两个学校不清楚，想看详细的可以上各学校官网。
求解！贵州师范大学的摄影系要怎么考？,我是美术生  今年刚考上贵师大摄影专业（其实是意外，本不想呆省内，补报上的）文化生我不知道   但美术生的话至少你专业得排中上等至少240+  文化不分文理至少450+，
贵州理科生 压一本分数线32分 主要想读文学类或生物类专业 哪些大学比较适合？,看大学的书在你的手里，为什么要我们这些啥都没有的老年人来给你看学校啊！自己的事情自己做！伸手党最讨厌了！ ---比你高两届的贵州学姐！
新疆医科大学～贵州医科大学～北华大学～华北理工大学～宁夏医科大学～我应该去哪一个?,华北理工大学~
贵州大学运动场地多吗？,反正北区有几块吧，四个是有了，还有室内的不过不知道能不能进去。新区没怎么去过。
据说2014年贵阳医学院会成为贵州医科大学?,已经升为贵州医科大学 见图 
通信研究生调剂是选择江浙普通一本，还是去广西大学或者贵州大学的西部211好呢？,同问
调剂去贵州大学读研有意义吗？,我看复旦，总分过线，英语不及格，现在也被爸爸伯伯逼着去贵大。
如何看贵州大学校长郑强所说的教育不平衡问题？,贵州大学认不清定位，郑强也是能演。
211 985真的重要吗？像石河子大学，贵州大学，宁夏大学那种出去找工作和那些211待遇一样吗？,我们公司招人本科相对低点但大部分是211，硕士必须双211，博士必须三211，大公司也不愁招不到人。前面所提到那些大学，我在公司都有碰到过。你觉得211有没有用？
贵州大学的政治学理论这个考研专业怎么样？,            政治学理论最好的是北大，其次是南开，吉大，复旦。也是985里面这个专业最好水平了。如果真的喜欢这个专业，建议考名校。但是竞争极其激烈。如果只是感兴趣，建议考师范类的学校，竞争压力小一些。贵州大学这个应该处于中下游水平，说实话不建议报考学校，甚至报考这个专业，就业前景不是很好。除非你以后考公务员。推荐一篇回答 政治学理论专业的研究生毕业一般什么出路？  
想考贵州大学管理科学与工程研究生，请问该怎么复习？, 忽然发现自己已经是十年前考上研究生了的了，时光匆匆啊  我自己当时的经验不知道对你有啥帮助，毕竟已经十年了  考试科目得自己查啊，现在还是公共科目：英语+政治，第二天专业科两门  为了节省时间把精力放在专业课上，建议英语和政治去上个辅导班  专业课就看报考的学校了，每个学校的专业课设置和要求书目都不一样啊  你自己可以去想考的学校的网站上看看去年的科目和书目 
贵州文科生，高出一本线51分，喜欢语言类，请问如何选择学校呀？是选择外国语大学，还是综合性大学？,专业明确的话就看哪个学校的语音专业强势就去哪里
432分能被贵州财经大学录取吗？今年的。,能
西南林业大学和贵州大学的风景园林专硕？,贵大吧
读研民族学，中南民大在武汉，贵州大学211，请大神从各方面分析一下该怎么选？,民族学的话毫不犹豫选民大啊。贵州大学只是普通的211，民大却差不多是国内最好的民族学方面的大学。可以上网看看排名，差距还是很大的。
对于会计学，是贵州大学的好？还是贵州财经大学的好？,本人就是贵大财管专业的毕业生，凭良心说话：真的很差，还不如去上会计补习班。有几个老师还是很不错的，但无法掩饰师资力量的薄弱。
纠结在哪高考，求各大学在北京和贵州的录取分数线对比？,谢邀。 没法对比，因为北京是独立出卷吧；我个人觉得在北京考比较好，一方面你在那边念书，另一方面北京卷比较容易。而且北京高校很多，在北京录取的人数也很多。而按2017年清北录取人数占本省的比例，贵州省是倒数第一。
如何评价贵州大学科技学院目前的情况？,作为这个视频拍摄者之一，我们做这个视频的意义不在于要引起什么舆论来给学校压力。实际上我们学院的压力已经非常的大了，从一开学贴吧就开始爆炸，据我所知团委或者学校的一些组织那时候每天都在监测贴吧的舆情，但是并没有针对贴吧的管理人员施加压力来清理这些负面言论，而是更加愿意看到这些吐槽，抱怨，谩骂，因为作为学校层面来说唯一和学生沟通的可能是学生会，但是从学生会的角度来说他们工作的时候是以学校为主的，身份角色不一样。就像视频中的那个老师，他可能心理也有意见，但是对着视频的时候他作为学校官方代表，是不可能透露太多东西和说不太好的。所以首先学校是知道这些事情的，但是学校做了什么措施吗？我们可以看到，施工方几次变更路线，才导致目前的问题的，给我们修了一条路，新修了水管，线路，医院，学院也做了很多努力，但是貌似好像我们没有因为这些平息怒火。到目前为止学院没有给出具体的时间要不要搬，或者说这学期要不要搬。一直要谣传，使得很多事情都耽搁了。施工方强硬的态度，学院是否进行了有效沟通？监管单位是否默认？这大家都可以从视频得出答案。至于教职工小区，施工方也过分，但他们是利益冲突，我们是学生，我们做的这个视频，想的是引起学院重视并且给出官方的姿态，而不是一直听到的是谣言。我们需要的是正面的回应。但是也许没有什么卵用。
请问本科211法学考研不理想调剂到广西大学、云南大学或贵州大学值得吗？调哪个比较好呢？,不请自答，我本科是西南政法大学，和你一样考得不理想，因为我发生点事情裸考的，310分，已经成功调剂到贵州大学。贵大并没有想象得那么差，因为有很多340加的人去了复试都很低，我有两个同本科的同学没过，所以不要听信传言，可能贵大真的师资地理都没有优势，发展前景弱，但也许你就是改变这所学校命运的人！
你看过的好多或励志的演讲有哪些，比如贵州大学校长郑强的？,郑强大愤青的演讲也叫励志？呵呵。。
贵州民族大学人文科技学院怎么样？,连个回答的人都没有，你说怎么样
贵州医科大学口腔考研大纲？,帮顶
我学的是农学（现在大二），但我对市场营销很感兴趣，想考贵州财经大学。谁能给我些建议吗？,过了线就要，如果你是第一志愿的话
贵州高二 2018高考理科生现稳580分以上 想考中山大学 但没想好以后学什么专业 想多了解中大情况？,1224更新！  更新是因为有个答主说我答的什么玩意？还骂我嘴欠...于是想解释一下。 但是首先对于他的资格论我想说一下。 @明月和我的猫 我不是中大的，但是中大招办每年都会来我们学校宣讲一次，所以有一些了解。有一点我想说的是在你没有提到的专业里面逻辑学中大是全国第一的，我认为逻辑学是专门为了要读研的学生准备的，读研的方向很多，具体可以百度。就这一点我想说你的了解好像没有我多。广东学生对中大都有一些情结。别的省的学生可能不知道。当然我确实没有你那么有资格，毕竟你现在的身份是我以前预想的身份。我也是16级的，进岭院有些危险于是选择来了厦大，不然我们可能是同校，虽然我不是中大的，但是对中大有一些感情。莫名其妙的感情吧，暗恋？ 第二是我对贵州不了解，嗯...我是一个土家族人，父母都在贵州长大，许多贵州的堂哥哥表姐姐之类的高考分数出来后，我和我爸爸都会去帮他们选大学，所以确实是有些了解的，只是自己也高考过了蛮久的了所以快忘记了，把500分当成600分了。刚一看到觉得580特别高，问了舍友才明白这不是680。 之后解释就不多了，高二的时候580我也不知道他是做的什么题，统考题月考题还是往年真题。所以这个回答确实没必要。 其次我从高一开始关注中大，但是，我从来不会去论坛知乎等问中大怎么怎么样。网上大把资料。别说看不懂，这点采集信息的能力都没有干脆回家养猪。 最后我想不到有一天会和别人撕逼，要怎么样才显得比较老练，挺急的在线等。 -------------------原答案（有修改）-------------- 官网地址：  http://  sysu.edu.cn/2012/cn/ind  ex.htm       第一高考网介绍：  http://www.  diyigaokao.com/college/  2360/       新浪高考院校库：  http://  kaoshi.edu.sina.com.cn/  collge/c/10558.shtml#score      以上有详细信息 如果你只想知道中大的信息，就看到这里。                      如果你想听听我的意见，我想说，如果这个就是你的月考成绩，那我觉得你考不到。 我本来想好好的跟你说说中大，但是问了一下我贵州的舍友的分数，顿时觉得你在侮辱中大。  我舍友上了大学以后老是睡眠不好，半夜老起床。他说有点失眠。 我也是经历过失眠的人，想帮助一下他。但是突然有些疑惑，我是因为高中的时候压力很大，想着不早睡明早怎么听课越焦躁越晚睡才失眠的。现在上了大学，这样硬性的压力小了很多。他为什么会失眠呢？ 后来他说他们以前在宿舍熄灯后熬夜学习学成了习惯，每天的睡眠不超过4个小时，全宿舍的人都2点以后才睡。有时精神一点可以通宵。整个高三都这样度过，现在就觉得很缺觉但是却睡不好了。 精力被透支了，现在只能用精力来还。 他为成绩是这样付出的，我并不是说你没有付出，只是你的成绩让我觉得你付出不够，而且你还在知乎上咨询中大的好坏，而不是去网上搜索。何其得意。 我想贴一句我们的对话，希望你能自省。 “阿韦有个孩子你们省的，想考中大。580够吗？” “580，你叫他去读技校吧。我要是580想都不敢想，先学习。” 580并不能决定好坏何况你还是高二，但是希望你少想一些，多做一些。 想是很重要的，但是别变成妄想。 噢，忘了说。我舍友是文科生658。                   其实我很不习惯这样和人说话/滑稽 可能这就是我们高中班主任说的棒喝，先当头打一棒把你打醒，再告诉你我想说的东西。 真心希望你能考到中大。 中大的逻辑学医学经济学都是很棒的，你可以在每次考试进步的时候更新问题，我就更新一些中大的信息（虽然你可以在百度轻易地得到）。
广州大学和贵州大学哪孰优孰劣?, 泻药。  广州大学在广州。就凭这点也该去广大。  再说了你一个广州人去贵州大学我估计你能饿死。  广州陀地休闲娱乐中心欢迎你。   PS。录了广大来华工找我玩啊 
2017贵州考生超一本线51分 想学计算机类专业 有什么值得推荐的大学？,贵州大学
就读师范类学校，去贵州师范大学还是西南民族大学好？,想要当老师还是选贵州师大好。
如何评价贵州大学校长郑强的演讲？,说相声的偏要来搞教育
贵州医科大学的录取分如何，?,医大学生，欢迎加QQ1900401697
贵州文科考生56o，能录到广西大学新闻学吗？,欢迎加入广西大学2017级新生群，群号码：125266569，里面有各专业学长学姐为你解疑
云南大学，广西大学，贵州大学风景园林专业考研建议。？, 考1区211，分不够你在往这些地方调剂。     修改一下回答，这几个学校不是不好，而是相对于工作来讲，个人认为读研读这些学校含金量不大，不如直接工作。     当然，有牛导师带另算。     当然，有机会留校直博当老师另算。 
贵州高中生报考福建省的大学的问题？,985的话，你就加油考上600分吧！
贵州大学人武学院的位置与存在状态？, 抱歉，现在在看见你的邀请。  贵州大学人武学院在贵州大学北校区旁边，大门口在贵阳市花溪区溪北路 
如何看待贵州六盘水暴雨后环卫工背大学生过水塘？,  我还没看问题下的回答，如果这个问题出现在腾讯微博上，这些学生肯定会被各方批判一番，但这个问题出现在知乎上，答案就不能确定了 
贵州大学体育系报考分数线？,分数线划的很低！
贵州大学的二本专业都有什么？好不好？,教育技术  软件工程。  交通运输。   物流管理。    电子商务
16高考艺术生没考进理想大学 读了贵州 后悔志愿 现在迷茫了？,谢邀 题主请介绍详细情况
内蒙古大学、贵州大学、云南大学、海南大学？, 云南大学，不要选贵州大学。来自一个学姐的诚实建议。  之前去昆明玩过，昆明的交通比贵大好太多了。如何你希望自己的大学过得充实有意义，你会发现时间是个多么宝贵的财富。所以，交通很重要啊。  关于你选的专业，云南大学的计算机专业好不好我不知道，贵大的计算机还是很不错的，是贵州大学的老牌优势专业。但是由于贵大在搞通实教育，第一年不会学什么专业知识，并且阳明学院的管理有时候也是也是比较乱的。但是到了专业学院可能就会好很多了。  注意一点，贵大有个什么软件工程专业，一年的学费大概是1w+，好像说是和企业对接的，具体不是很清楚，可以去了解一下。  关于考研，我没有办法回答你，我也才来1年。 
贵州考生在贵州读贵州财经大学好还是武汉读湖北经济学院好呢？,你好，不知道你还在不在。我是今年17届的考生，想必你也已经和我一样填写了志愿。  我是贵州的，和你一样的曾经为这两个学校纠结。首先是，湖经的知名度并不高，甚至很多时候大家都会为了学院这个字眼而轻视。但是在湖北能进去湖经的宝宝们都是高出一本线几十分的。综合来看其实湖经的专业素养方面比贵财好，但是名气并不大。  我希望我能够走出去去看看一个不一样的世界，也许是这个原因让我选择了湖经，但是因人各异，如果你是在贵州工作的话，那么贵财会是你不错的选择，因为贵财的区域名气和人脉还是很好的。  希望你看到之后，能给我说说你到底选择了那里吗？
贵州大学624生物化学？,《普通生物化学》第四版   作者郑集
怎么评价贵州大学校长郑强这个人？,刚在学校听完他的演讲，说实话，一开始他的几个观点给了我一种耳目一新的感觉，因为很少有教授敢在公众讲这些东西。但是在等了一个小时才开讲又听了他吹了一个多小时自己如何如何牛逼后。我知道这个人肚子里的干货实在有限。  在演讲一开始，他就亮出了某宝老大某云的照片进行抨击，认为大学邀请这样的商人来演讲败坏了大学的文化风气，还说欧美的大学和媒体绝不会邀请这样的人云云，这一点我实在不敢苟同。整个过程他宣扬的就是爱国，当今教育，传统文化之类的，时不时还讲讲黄段子，说几句相声，唱几句歌，逗的全场笑一笑。（当然还是在其他学校用烂了的段子）  至于他对中国和中国普通大学生的感情的真实性，我不作评论。但是他那种自卖自夸，哗众取宠的方式实难让我相信他是一个忧国忧民，内心有深度的人。  当然，我看到现场有百分之八十的人都在为他拼命鼓掌，相信他在网上的粉丝还是不少的，所以，喷子们不高兴的话随便喷，匿名就是为了这个T_T创建于 2015-11-29
贵州大学可以辅修第二专业吗？,可以，有辅修  双专业  双学位三种
在贵州大学就读是怎样一种体验？,东北汪在贵大四年半，在我看来贵州大学在贵州省内算是首屈一指，211高校的牌子可不是没用的。省内有什么好事估计也不被无视，比如最近很火的大数据。贵阳的冬天着实把我冻成了一条狗，湿冷的天气让人有一种发泄不出的苦闷。不过夏天还算可以，虽然很热但不用空调也能睡着，偶尔下一场暴雨也是极好的。只在南区和新区住过对于北区唯一的印象是妹子多，而且漂亮妹子多。但是没勇气去撩一个也算是遗憾。南区生活氛围比较好，学习一年有点被放羊的感觉。新区宿舍很好宽带也不错外卖更是方便所以很多人颓废了下去（我也是有过一段浑浑噩噩的时光，回味一下也是无比后悔）。新区还正在建设，以图书馆为中心建成之后与北区融为一体，各种美好画面，学校也是下了血本。食堂嘛南区食堂是好，夏天的炒饭让我念念不忘，食堂菜色比较全，味道也比较好。早上的豆浆油条我吃了将近一年，偶尔出去吃点火锅就是不敢多要肉。新区东西就稍微贵一点不过现在也好了不少尤其是外卖。食堂也就是开学时热闹一点罢了，其他时间也就那样，饭粒很硬建议换成五常大米。学风什么的我实事求是说贵大愧对211这个牌子，老师里有学识渊博谈吐风趣的，比如教英语的沈老师，讲机械的蔡老师，也有花大力气引来的985年轻博士肖老师。但也有不少老师讲课无聊靠点名维持到课率我就不吐槽了。学生里两极分化比较严重，自习室学到11点的每晚都有就是不多，打游戏睡到11点的每层宿舍（男寝）都有而且也不少。就是看自己了。我是学霸学渣都混过曾经夜夜笙歌连挂五科，后来醒悟拼命考了个研究生。回首望望，发自内心的热爱贵大，怀念南区的炒饭，新区的外卖，在贵大拥有了人生第一项热爱的运动，足球场上我也曾是精灵般的白色少年。图书馆里我也是算别人眼中的学霸，无论刮风下雨都会出现在一楼报刊阅览室做题，笔记或阅读。对于即将来贵大的孩子们我衷心的祝福你们，也许你们刚来贵大时后悔，吐槽，抱怨，想要离开。但那是暂时的，你们会留在贵大并发现她的美。当收拾行李迈出校门，回首一望的刹那，关于她的不好仿佛瞬间被流水冲走，只留下点点金子般美好的画面。最后借用冯骥才的一句话：“呵，生活，你真迷人……哪怕是久已过去的，也叫人割舍不得；哪怕是不幸的，也渐渐能化为深沉的诗。”
我在北京读大学今年大四，想去重庆找工作，我家乡是贵州。应该怎么做，好无助，希望大家可以帮助一下我？,没什么好无助的，都需要你自己度过，建议可以找，但其实别人给不了你建议。 如果是我的话会选择留在北京找工作，虽然北京压力很大。
