青海是什么样子的？,你是青海的 ?   &gt; "YES"    &gt; "哇..好远啊...."    &gt; （沉默中..........）    &gt; "青海解放没有？"    &gt; "没有，我们上课的时候都带着枪"    &gt; "你原来会说汉语~!"    &gt; "恩，来的时候在火车上刚学的"    &gt; "你们只洗三次澡吧？咦，你怎么没有很多小辫子?"    &gt; "……为了上大学只好剪掉了!"    &gt; “你们还吃生肉吗？”    &gt; “我们老大发明了燧木取火，我们吃烧烤，”     ---------------------------------------------  &gt; "你是青海人啊？"    &gt; "是啊。"    &gt; "那太好了，下次我去拉萨旅游，就住你家了啊。"    &gt; "……没问题，不过我家离拉萨稍有点远。"    &gt; "那你们怎么来上学?"    &gt; "骑狼来的。"    &gt; "那一定很久才到吧?    &gt; "习惯了，提前半年出发就行!"    &gt; "………………！    &gt; ”怎么不骑马呢？    &gt;"在青海，骑马的都是穷人干的事情，像我们考出来的，都是骑骆驼和狼的。然后青海没有高考，考试都是比赛射箭，一公里以外摆个牌子，写上"清华"旁边放一个"北大"然后一个人有三次机会，我第一次射清华，第二射北大，都失败了，最后为了保险，射了最近的一块牌子，就是这个学校.    &gt;"你们那用人民币吗？"    &gt;"不用，考上大学以前，我都没听过这回事."    &gt;"那你们不买东西吗？"    &gt;"我们看中别人什么背着羊就去了，羊当钱使！"    &gt;"快过年了，青海让放鞭炮吗？"    &gt;"谁还放鞭炮啊？我们都扔手榴弹玩！响动大~    那你是怎么来 北京的“呵呵，我骑狼来的，    那你住再青海那住大草原。那你们吃饭用筷子吗？    在我家，白天有成群的牛羊，晚上有数不清的星星；还有吃不完的牛羊肉，喝不完的奶茶还有妈妈做的酸奶。家里人都是大块吃肉大碗喝酒的，哪用过什么筷子……    我家的草都比泰山高；我家的鱼没有鳞，十年才长一斤；我家的洋芋养活了几代人；我家的青海湖就比四个香港还大；我家的酥油也能做成惟妙惟肖的艺术品；真主至大，非典，禽流感，大旱大涝，都很给青海人面子，从来没去过……    呵呵，什么，这些你都没听说过？北京奥运会总该知道了吧？福娃迎迎就是我家的藏羚羊，奥运会的奖牌用玉—-昆仑玉，是我家才有的玉。在那遥远的地方 这旋律你熟悉吧？ 新疆民歌？！拜托，是王洛宾先生在我们金银滩草原写下的，怎么就成新疆的了？呵，不争也罢……    想去我家？ 好啊，不过你酒量怎么样？呵呵，估计喝了我们敬的三杯青稞酒，也没工夫缺氧了……”    出来的这几年里，总是有人抛出各种各样和我家乡有关的问题，令人哭笑不得，这都二十一世纪了，怎么还有人那么%#@&amp;，或许，是因为我们太内敛了。    不过当我看到数以万计的游人涌向布达拉的时候，突然觉得鲜为人知未必就是件不好的事。  怎么说呢，可能在别人看来这是一个蛮荒之地，我听到的最多的是青海是青岛那里的吗，我想说TM那是一个省，中国地图怎么看的? 不过确实存在感太低，这是一个不争的事实，尴尬的地理位置，落后的经济条件，好无博人眼球的亮点都是原因，唯一能拿得出手的也只有青海湖.那里有巍峨雄壮的雪山，鱼群跳跃的青海湖，还有号称"天空之境"的茶卡盐湖，风吹草地见牛羊的金银滩草原(曾经的原子弹研发基地)，还有三江源头，日月神山，令人匪夷所思的倒淌河，还有所谓的西宁八景...........吃的大部分都是牛羊肉，别笑，有的地方真的是拿肉当主食的，还有酥油茶，糌粑，酸奶，讲道理我吃过的酸奶唯一不拉肚子的也就只有青海老酸奶，不知是什么神秘体质..... 最后欢迎朋友们来青海玩，大美青海欢迎你，最近听到太多人问青海到底是个什么样的地方，所以准备做个相关的微信公众号，带你去领略神秘的高原风光，目前已经搭建完成，等我做成熟了，再来打一波广告啦，哈哈哈哈哈(最后再废话一句，青海的牛羊肉真的很好吃的，毕竟吃冬虫夏草长大的，贼补)
为什么西藏新疆青海高考比北京上海上一本容易，大家却喜欢喷北京上海？,觉得不公欢迎北上的孩子来新疆西藏接受“优质”的义务教育，同时享受低分上大学的福利，全国的基础教育投资都被北上占了，居然还无耻的和新疆西藏牧区的孩子比……
合肥是个适合待下去的城市吗？已经待了4年了，不知道该不该回家。独子，老家在青海,安徽人 在合肥上的大学，目前工作一年，其中后半年在 南京 现在是合肥南京两地跑 可能是做为安徽人的原因吧  对合肥还是很有感情的 在南京之类的城市总会有种自己是外地人的感觉 在合肥这种想法基本不会有
为什么在高考大省只能上末流二本甚或者三本的水平去了青海西藏高考都是中上985？,。脑子是个好东西 在查大学的时候不妨把地区选成青海 看看有几个985/211大学对青海有招生计划 看看给的专业你是否听过
7月末去青海湖骑行，有什么好建议么？,本打算和朋友两人在青海湖骑行加露营的，但是我俩都是头一回骑行，没有这方面的经验，加上之前一个朋友灌输了很多青海当地人在旅游开发过程中向“钱”看的事迹，我很担心这样冒失地去玩会遇到什么意外。后来朋友在网上找到一个骑行团队，它有保障车，提供骑行过程中必要的水、药物等，规划好了每天的行程和住宿，我俩也不用做什么攻略，索性就报了6月27日到7月1日的骑行活动。 在从西宁出发去西海镇的路上，天南地北的朋友聚在一起，从大连到海南，从8岁到65岁，每个人都有自己来青海湖的原因：经常骑行的夫妻想来过个瘾；刚买车不久来挑战自己；请年假参加同学婚礼，发现还有剩余时间，就来完成读了四年大学一直想做的事；计划了三年，终于决定来圆梦；为了满足孩子去鸟岛的愿望，一家三口一起来骑行；毕业同学约定了一起来，最后就自己一个人被忽悠来了……每个人都有自己的故事，我没有解释自己来这里的原因，因为我对青海湖并没有什么特殊的情结，不过是自己离开的借口罢了。   无论走到哪里，最难忘的还是一起走过的人。 我提前一天到了西宁，当天在群里约了两人拼房，就这样认识了大叔和小羊，之后几天我们一直厮混在一起。小羊说，自己已经是混迹社会多年的老油条了，但其实看上去她只是个二十三四岁的小姑娘，穿着青春靓丽的浅粉外套，简单利落的短发，湖南妹子典型的身高，笑的时候，总是眼睛里先溢满闪亮的光芒，再听到她带着湘音的笑声，俏皮可爱。大叔是广东人，瘦瘦高高的，微微有点驼背，他说普通话的时候，若不凑近了细听，便很难听懂，就算是认真听了，也要半猜带蒙才能解其意。我和大叔先到了西宁，两人就结伴溜达了一圈。他不是个健谈的人，大多是我在那儿絮叨，大叔只是听，但提到自己女儿的时候，大叔的眼睛里闪烁着掩饰不住的自豪，也渐渐放得开了些。跟朋友视频说到大叔时，她总是一副怀疑的表情（她老是这样，除了自己，其他人都是大灰狼），但我已经很信任大叔了，可能是因为大叔的细心，每次过马路都会下意识提醒我，有台阶也会先叫我小心，让我少吃冰的凉的，留意我喜欢的东西。大叔很会照顾人，出门在外，对陌生人都是如此，就现下人和人之间冷漠的关系，这样的善意很可贵。这种善意可能是身处社会多年留下的痕迹，也可能是与生俱来的温暖，第一种人很辛苦，第二种很难得，大叔给我的感觉应该是第一种——善意变成了自己和人相处的习惯。但无论是哪种情况，善意就是善意，别人多给的一点都足够我心怀感激，更何况大叔给的不只一点。在骑行这几天，大叔一直在照顾我们，他总说感觉就像是带着两个女儿和一个准女婿，我老爸可不会像他这样细心照顾我（写到这儿，突然有点羡慕大叔的女儿），于我而言，大叔就是大叔，一个温暖可靠的陌生大叔叔。 我总是大大咧咧的，而且很容易信任别人，属于被人卖了可能还会帮忙议价的类型。出门之前，有朋友千叮万嘱，让我不要单独行动，干啥事多留心眼，在外面要多小心。他给我讲了很多社会“阴暗面”，让我提高警惕，弄得我都觉得自己能活到现在真是不容易。这次出来，刚开始的时候，我比从前任何时候都要小心，进了宾馆先把所有的柜子抽屉都打开看看，上电梯绝不先按楼层，但后来随着和大家的接触，我又变回了以前的样子。信任别人会让生活变得很简单，所以我总是依赖陌生人的善意，还好，我总是遇见好人。 朋友一直跟在我身后慢慢骑。最开始我并不知道这是件多辛苦的事，第二天摔跤以后，大叔执意要骑在我前面，他可以帮我挡风，还可以控制一下我的速度。没骑多久，我才知道骑在和自己速度不匹配的人后面是一件多辛苦的事，后面的人需要时刻关注他的踏频，如果自己快了，还要不停地按刹车保持车距，特别是在下坡的时候，速度可以提高但是不得不降下来，真的是很麻烦。感谢一直陪伴着我的朋友，我真的很幸运。 说到摔跤，第二天我摔了两次，一次是龙头没稳住，从公路上摔了下去，一次是撞汽车上了。和车撞了以后，司机非但没问我人如何，反而火气很大地责问我为什么撞他车上（可能他也是担心需要负责任吧），后来越来越多驴友聚过来，先帮忙把车从我身上抬起来，又帮我跟司机讲理。大叔说让我跟在他后面，不过我还是没忍住又骑很快飙走了，我喜欢刺激。下午准备出发的时候，领队都有点惊讶，其实也不是不疼，就是这种疼在我可接受的范围内罢了，所以干脆一口气骑完了全程。晚上住在湖边的帐篷里，外面在下雨，打在严实的帐篷上，和着风声，像在梦里。晚上的温度接近10度，我却丝毫没有寒意，可能是和领队他们喝了点酒的缘故，也可能是陌生人的善意足以温暖人心。我总是依赖陌生人的善意。 我觉得有两个角度可以证明一个人的存在，一是笛卡尔的“我思故我在”，二是他人记忆中的自己。所以毕业的时候，我给老师们写了封明信片，感谢他们曾今的教导。感谢教育，它让我学会了明理和思辨，让我善于发现问题并敢于解决问题；感谢在我成长过程中有过交汇的人，无论当时一起度过的时光是否愉快，都是我们生命中重要的一部分，都是我们存在过的证据。 很感谢与我走过这段时光的朋友们。 像西海镇这样的小镇，天空像是在触手可及的地方，云朵也不再是一片片飘着，它们聚集在一起，形成厚厚的云层，在蔚蓝的天空中肆意释放着自己曼妙的身姿。北京的远方总是灰蒙蒙的，而这里，远处的青山总是清晰可见，看似近在咫尺，但实际真的是远在天涯，要想徒步到山下，都像是要走一辈子。这里的气候也很舒服，虽有烈日，但一点也不热，夏日的风卷起的绝非热浪，而是略带寒意的清爽。 “要是一直住这儿，也挺好的。” 最近压力很大，身边的同学开始找工作、找房子、安排自己的未来了，我才发现原来生活这么辛苦。一直想逃避，就留在让我舒服的圈子里，就在学校里，一切都没有改变，不需要考虑衣食住行，不需要考虑柴米油盐，世界一直单纯简单下去就好了。可看到在北京挣扎的同学，了解到他们所面临的真实的生活压力，我才明白有些东西无法躲过，我终将结束在学校的生活，去考虑自己的未来。 越是清楚就越是迟疑，我到底为什么想留在北京？那些选择在二三线城市安家的同学，生活质量好像要好得多，他们会很快稳定下来，有自己的家过简单的日子，可想到这样按部就班的人生，我就开始坐立不安，我很清楚这不是我想要的生活。实习的时候看到工作了近十年的同行的日常生活，这些又真的是我想要的吗？十年后我会是什么样子？五年后我会是什么样子？三年后我会是什么样子？ 这些问题让我很难安，想到一种可能，很快又被另一种可能推翻。周围的人不停地在提意见，讲自己走过的路，自己的选择，可是这些终是他人的，我的生活只有我自己能够决定。我告诉自己，生活终将归于平淡，要耐得住寂寞，而现在，走好面前的每一步即可。人生规划这种问题，贪心算法虽然可能达不到最优解，但就眼前能做的，已经足够了。 Que sera， sera. Whatever will be， will be. The future's not ours to see. Que sera， sera.   在西海镇的第一天拿到之后的“坐骑”，我这才意识到“冲动是魔鬼”。 领队看我磨蹭的样子，忍不住问：“你是不会骑吗？” “啊，不是，只是不习惯，”我不好意思地答道。 就骑行而言，其实我是个“黄师傅”。大一学会骑自行车，到了大二就没再骑了，山地车我从来没骑过，档位什么的都不懂，车座还很高，上下车对我来说都是件很困难的事。所谓初生牛犊不怕虎，说得就是像我这样的人，一无经验二无实力，全凭着一股不知道从哪儿来的自信和勇气，就冒冒失失地叫嚣着“同志们，跟我冲”。 还好有同行的朋友跟我详细讲怎么上下车，什么情况应该调到哪个档位，结果当天也就试车骑了几公里，我的屁股就开始隐隐作痛了。不过每个人都很兴奋，在这样的环境里，我也被感染着对新的一天充满了期待。 开始骑行的第一天很辛苦，万事开头难嘛。刚开始的时候，我还是不清楚哪个档位比较适合自己，所以一遇到路况变化，我就变档。上坡的时候，自己都喘得不行了，档位降低以后，刚开始比较轻松但我保持不了踏频，很快又变得很吃力。朋友说高档位速度会快些，反正无论高档还是低档，我的踏频都是一样的，索性我就一直把档位调到很高，全凭蛮力和毅力翻过一个又一个上坡。下坡的时候，就很幸福了，两侧的风景也特别美，左瞻沙漠牛羊，右眺草原湖泊，公路笔直地延伸，直抵云间，风滑过耳侧，感觉自己就快飘摇着飞起来了。    到了目的地，才发现我们竟然是早到的一批，常骑行的大姐不停地夸我们厉害，这点燃了我的竞争欲望，下午也就越骑越快，越快越刺激就越享受，晚上的时候就越累，大腿根部很疼，小腿也有些肿痛。担心第二天会更痛，晚上休息前我做了很久的拉伸，也不停地按摩自己的腿，所以第二天相对其他新手来说，我的状态还算是好的。   路上遇到美丽的油菜花田。   但第二天要比第一天还难骑，因为逆风。根据昨天的经验，我还是保持在高档位，这样骑就更吃力了，就像老黄牛一样每一步都踏得慢悠悠的，像是在拼命，好在领队看见我骑得辛苦，就骑到我旁边提醒我减档。为了防晒，我带着大沿帽，逆风骑的时候，就忍不住低头，这样就看不到前方太远的地方，这也是我第二次摔跤的原因，抬起头的时候，车就已经在眼前了，我也没什么经验，就直愣愣地撞上去了。所以，讲道理主要还是我的原因，不过当时司机的态度还是有点太过分了，还好，我不是一个人。 第二天还去了茶卡盐湖，不过那里距住的地方太远，我们便乘车去了，很遗憾没有走到更里面去拍照。     偷拍吵架的情侣。  晚上住宿的帐篷。     昨晚下了一夜的雨，太阳透过厚厚的云层照到湖面上。      第三天是骑行最远的一天，但反倒是最轻松的一天。可能是因为前两天的“磨砺”，现在屁股已经习惯了，没有那么疼了，也可能是第三天的路比较好骑，没什么上坡，也没有逆风。虽然又来了个连环撞，也不觉得疼了。当天晚上，我们整个骑行的队伍一起聚餐吃饭，骑行老手给大家分享了很多骑行的建议，我才知道自己骑的方法一直都有问题。不能靠蛮力，而是要保持一个合适的踏频。 最后一天我就按照姐姐教的方法，如果发现不能保持在那个踏频，我就变档，无论是多陡的坡，都要保持住这个踏频，看似艰难但过了一个“点”，以后就轻松很多了。特别是在爬“绝望坡”的时候，它是一个四公里的斜坡，九转十八弯，每到一个点你都以为结束了，但转过去还是坡，所以才让人“绝望”。因为之前被打了很多“预防针”，我已经做好准备，到时候骑不上去，我就下来推，不过实际要比自己想象的好很多，调低档位，保持频率，咬咬牙还是可以一口气骑上去的。后面有一段我真的感觉自己体力快被耗尽了，虽然看着像是近在眼前，感觉在踏两圈就到了，但骑起来才发现真的是好远好远，我就低头盯着轮胎一圈一圈碾过马路，在心里跟自己说“张岚，你还可以继续，你还没用尽全力”，眼前的一点点累积起来，终于迈过了这个坎。本来说过了“绝望坡”之后就是爽翻了的连续下坡路，不过太缓了，还是不够尽兴。 最后我们应该是第三个到的吧。     应该是360公里。    附上一点骑行的建议。 1. 如果你也是新手，其实报个团挺好的，安全也方便。 2. 速干的衣服和裤子，防风防水的外套，这些是必须的。 3. 无论怕不怕晒，防晒霜都是必须得抹的，隔几个小时抹一次。妹子们可以准备大沿帽，真的很有用，带上宽沿的帽子，再带上骑行的安全帽，妈妈再也不用担心我晒黑了。如果不报团的话，魔术围巾和手套也是必须的。 4. 我是6月末去的，听领队的说法，其实这个时间比7月去更好，因为7月人太多了，旺季各个地方都食物和住宿也都会涨价，大家可以参考一下。 5. 不作就不会死，下坡还是要量力而行，该刹车就带点刹车。 6. 藏民圈的地不要随便进，无论有没有人，都可能遇到收费的。 7. 学生证还是带上，茶卡盐湖什么的都可以用。
如何看待青海互助学生自杀事件？,我中学在读时，确实有欺凌现象。校内的外面有认识混混的，平时比较牛逼，打仗之类，都不算很严重。但是像互助县这所中学的发生的欺凌现象，确实闻所未闻。 读大学时，我弟弟说，我的母校，一个初二的小孩，因为同班同学欺负，保护费，有一天终于不堪受辱，晚上放学后。拿刀捅死了欺负他的那个人。 个人觉得，校园欺凌，应该从老师入手，不管是差生还是优生，同等对待，平时对学生多关心，进行心里辅导。中学教育，任重而道远！ 逝者安息，愿天堂没有欺凌！
提前把孩子户口迁移到青海入到别人名下，是否可行？,这种方法可以考虑。 青海的一本线非常低，如果你的孩子户口在青海，却在外省上学，在青海高考非常有优势。这种学生在西宁叫做“回宁生”，这两年非常多的家长让孩子在外地读书再回青海高考，几乎都能考到好的大学。
有七月29，30两天青海湖一起拼车的朋友吗？ 大学生，有单反，会拍照。？,30号的飞机去西宁，玩两天。不知道青海湖和茶湖能玩完不？
石河子大学 青海大学电气自动化专业就业如何?,我觉得你可以考虑一下2A级的学校，没必要一下子就跑到没等级的来了吧。 作为青海大学的电气工程专业学生，就业还是很不错的，可以去深瑞，绝大多数都去了电网，只有少数几个不想就业的学生没有就业而已。
西安在校大学生一只，今年暑假打算找人组队青海骑行，收队友中，有人吗？,骑长途别找不熟的人，尤其是知乎网友。  牛逼吹的越厉害，机灵抖的越多的，基本都是链子掉得最勤的。  好朋友出门旅个行都能翻脸，何况几个大型网络装逼平台用户。  到时候你找谁哭去？只能怪自己太Naive。
大学生暑假去青海旅游需要准备多少钱？,  嗨~推举你两条线路。小环线1100~1800公里左右，大环线2600~3000公里左右看你玩的天数。 三天到5天路线推举： 推荐路线： D1：西宁--塔尔寺--青海湖--茶卡盐湖--黑马河 D2：黑马河--环湖西路--鸟岛--刚察--大冬树垭口--冰沟林海--卓尔山--祁连（去八一冰川加一天）（去张掖七彩丹霞加一天） D3：祁连--阿柔大寺--祁连大草原--七彩瀑布~~门源油菜花海--达坂山--黑泉水库--西宁（行程结束） 六到八天路线推举： 青海敦煌大环线。需要6到8天。 这是一条关注率最高的旅行线路，跨越青海高原、西北大漠，湖泊，戈壁，古城，神泉，飞天，壁画，最美丹霞地貌，绚丽的视觉盛宴。 路线你可以领略的是： 【塔尔寺】藏传佛教黄教六大寺之一 【青海湖】中国国家地理评选出的“中国最美五大湖”之首、中国最大的咸水湖 【黑马河】青海湖最佳日落拍摄地 【茶卡盐湖】国家旅游地理杂志评为“人一生必去的55个地方”之一，古丝绸之路的重要站点 【水上雅丹】神奇的自然迷宫，绝美日落奇观水上雅丹比陆上雅丹更值得期待 【莫高窟】被誉为20世纪最有价值的文化发现，坐落在河西走廊西端的敦煌，以精美的壁画和塑像闻名于世。 【鸣沙山、月牙泉】大漠奇迹，古丝绸之路上的明珠。 【嘉峪关】是明长城西端的第一重关，也是古代“丝绸之路”的交通要冲。 【张掖】历史文化名城、古丝绸之路重镇。 【七彩丹霞】中国国家地理评出的最美丹霞地貌，绚丽的视觉盛宴 大概行程：从西宁出发——塔尔寺——日月山——青海湖——黑马河（日出）——茶卡盐湖——德令哈——可鲁克湖——大柴旦——青海水上雅丹——雅丹地貌群——敦煌（莫高窟）——鸣沙山——嘉峪关（天下第一关）——张掖（七彩丹霞）——扁都口——俄博丝绸古道——祁连（桌尔山）大草原——岗什卡雪峰（远观）——门源——黑泉水库——西宁 结束。大概需要6到8天，有什么不明白随时可以问我哒~  
一个大学生准备7月去青海湖旅游，给点意见，顺便带多少钱？,七月是青海湖的旺季，包车，住宿，都会很多人，青海挺大的，景点之间离得不近，建议还是包车玩，3~5天。 去年七月中旬去的，早晚温差大，中午可以穿短袖，但早上在青海湖边看日出的时候，还穿了抓绒和冲锋衣。 十天左右，青海和甘肃，花了两千多，毕竟不知道题主属于哪种旅行方式，只能说做个参考吧。
青海师范大学怎么样？,只能说烂到一定程度了
沿海到青海大学读研究生我应该注意什么?,亲，你确定你在决定调剂到青海大以后再问这种问题真的好么！ 青海西宁娃娃，土生土长，吃得饱睡得香，虽不能上知天文下知地理，不能前晓五千年不能后算五百年，但也健康皮实玩玩闹闹的考了大学和研究生。 至今也记得三岁我如何在家偷吃糖的妙招。 冬暖夏凉，不潮湿，没有蚊子没虫咬。不需要宝宝金水。（沿海来的，确实应该担心干燥问题，可能会眼睛干涩，喉咙和鼻腔痛，但你既然是学医的，应该知道怎么解决吧。）
关于青海湖有什么有趣的故事？,大学时自己第一次环青海湖骑行，从西海镇骑了100多公里才看到青海湖，那个兴奋激动啊，同行四个同学，三个脑子一热，脱了衣服，就进去游泳（其实是狗刨。。。） 要知道，那可是5月1号的青海湖，前几天还下过的雪的。。。 最后的结果是，我们三个在青海湖里狗刨过的，全部感冒，最严重的是我。。。我发烧烧成狗了。。。   
高三湖南理科学生，高考填报志愿，华南农业大学，东北林业大学，东北农业大学，延边大学，青海大学？, 华南农大。 
安徽考生，高一本线十几分，是青海大学还是安徽农业大学？,青海去的话，眼界的话小太多了
