对于一所普通二本学校，省内重点学校，大家听过兰州交通大学么？？在兰州交通大学上学是怎样的一种体验？？,从上海来到兰州的某研究生一枚。  交大给我的第一印象是，从上到下都很死板，教条。 但是不得不说交大作为一个二本学校，在学术方面的指标可是定的非常严格，对于格式有着近乎苛刻的追求。虽然怨声载道- -但是学术方面确实取得了不少成果，可能很多1区普通学校都比不上。 附照片几张。    夏天  火车头   野花
兰州大学为何留不住人才，更深层次的原因是什么?物理院秦勇去西电了，兰大所谓的领导层都感受不到吗?,         秦勇出走不能全怪兰大管理层，他在美国佐治亚理工的导师是王中林院士，他的主要开创性工作（如纳米发电机等，包括那篇一作Nature）都是在王的手下做出来的。          王中林院士是西电毕业生，也是西电的双聘院士，2013年西电成立先进材料与纳米科技学院时原计划聘请王出任院长，基本都谈妥了，不料却被中国科学院北京纳米能源与系统研究所半道抢走，最终在西电材料院只挂了个学术委员会主任的虚衔，等于王欠下西电一个人情。于是后来王中林院士就把自己的得意弟子之一秦勇推荐过来，也算是略作补偿吧。 
兰州大学和沿海的普通一本或211有什么优劣？,楼上正解。 要出国考研搞研究做学问，那就去兰大～ 要是要在非西北地区就业，那就去沿海咯
兰州大学医学校区住宿条件怎样？,这是一个需要勇气回答的问题
黑龙江的今年高考 556能报兰州大学吗？,看看往年的录取位次
请问兰州大学人文萃英班是文史哲都学还是有侧重，大二后到底有没有分流。？,萃英学院从2013级开始，是在大一行将结束的六月份选拔的。文学、历史、哲学三个专业轮流招，13文学、14历史、15哲学，循环往复。因为进入萃英是既定的专业，课程上肯定侧重本专业，但是会安排其他专业的部分基础课程，跨年级选课也是阔以的。
兰州大学有什么值得蹭的课？,教务系统左侧偏下有课表导出～全校所有班级老师课都可以看。
我今年是大一的学生，现在在兰州上大学，我今年19，在我15岁时和男朋友第一次发生关系。?,绕着圈子做广告……软文也是走上不归路了。
兰州大学外国语学院英语系学生就业形势如何？,谢谢邀请。 英语专业可以说是个万金油专业，就业当然没有问题。问题是你想要很好的待遇就要在文凭上下功夫了。能够读书的话，不要急着去工作，文凭越高越好。
关于兰州大学图书馆进阅览室不能带书包你有什么看法？,同意。。尤其是厕所 我重庆的同学说他们宿舍离图书馆太远，于是学校投资在他们附近建了一个，环境更是没的说，什么服务都有。反观我们。。。
我是2017江西理科考生566，排名9134能进兰州大学吗？进的了数学系吗？,请参考往年兰大在江西的录取分数及排名。都是要学数学的人了，要学会自己分析。
江西财经大学和兰州大学金融专硕哪个好？,如果想在陕甘发展，按照兰州大学和江西财经这样的难度层次，建议考西交的金融，个人建议哈^_^
请问兰州大学的法学怎么样？,我是06法硕的，对兰大有些了解，受兰大校风的影响，挺不错的，不过法学不是兰大的强项
不考虑专业了，都是压线进，苏州大学 兰州大学 东北大学 西北农林去哪个？,选择苏州大学，不考虑专业的情况下，高校所在地成为了重要因素，高校所在地城市的经济发展水平，可获得资源（如实习就业机会）等，这些是经济发展水平差的城市所不能提供的。另外，比较这四所高校，提档线差不多，论学科实力，东北大学的工科和兰州大学文理学科不错，东北大学在沈阳，现在东北经济正处于衰退期，兰州大学地处西北，各方面环境差些，西北农林科技大学地处陕西杨凌，属于县级市，农学大类专业就业比较差，该校属于照顾性985高校。苏州大学地处苏州，经济发达，实习和就业机会多，可获得资源多，这些都是另外三所985高校没有的。
读医在郑州大学好还是兰州大学好？, 郑大，，，，我是河南的，我在郑州上学，这两年郑州变化是不小，总理那次去郑州接着地铁啥的都在搞，就是房价可高，，郑大一附院二附院都可不错，我去过郑大二附院看荨麻疹，，兰州还是没郑州发达，医疗条件什么的还是没有郑州好，，我个人的看法，决定还是自己来做比较好 
为什么兰州大学的老师普遍喜欢穿冲锋衣？,在兰州一天一四季，老师千里迢迢从本部奔榆中上课，穿多了中午热，穿少了早上冷，综上还是冲锋衣最实用，保暖舒适。兰大的老师，我觉得是全国985里最憋屈的老师了。
兰州交通大学铁道学院2017年的分数是哪样？,不高啊，毕竟在大西北。
（安徽）文科生选东北大学还是兰州大学？, 首答献给兰大，嘻嘻  和题主一样是17届文科生，所以现在答是希望给学弟学妹们一点参考。  我今年的分数其实蛮尴尬的，想上985的话大概只有兰大，东大，中国海洋，西农，山威这几所可以上。这里就比较下东大和兰大。  我刚开始是想选择东大，毕竟就 地域 来说，东北是比西北好的，沈阳也优于榆中（兰大除医学专业大四前都待榆中县夏官营镇）所以如果选择兰大，那么前三年将呆在一个小县城里。。。不过周围基本娱乐设施还是有保障的，电影院什么的也都有，说得好听些是个好读书的地方，说难听点就是有点隔绝了。   气候 上兰大紫外线强，夏凉，宿舍里不需要空调，冬季有暖气，整体上偏干。东大不是很了解。   接下来是最重要的    专业！！！    专业！！！    专业！！！    东大 根本上说是继承东北工学院，所以东大是一个 工科大学 ，所以文科是比较水的，也是通过大类招生，所以当我了解到这点的时候，我心中已经是把东大给out了。   兰大  是一个 综合性大学， 优势学科是基础科学，比如数学，化学都非常强势，以及全国第一的草科（笑），文科方面经管，新闻，历史都不错。  兰大前几年办了一个萃英学院，其中有开设人文萃英，文史哲三个专业轮流招生，大二的时候考试录取，我今年是历史专业，，，，，虽然学长们说人文萃英是陪理科翠英玩的。。。。。不过如果学弟学妹们在东大和兰大中选，文科我个人偏向选兰大。。     总而言之，两所大学在层次上属于同一水平。。。（即末流985。。。。别打我）但东大理工强文科水，，，，，兰大基础学科强文科不拖后退（历史专业其实蛮强的，，，新闻经济管理就业不错），，，，，，城市的话当然东大完胜。。。。。。。。所以我个人推荐兰大。     利益相关：兰大17级历史专业萌新。。。  此答长期更。     
如果你在兰州交通大学，这几天你什么心情……马上期末考试，小学期乱安排，没法好好回家？,学孙…小学期是我校优良传统你不知道么？不过学爷上学那会开学放假日子都是确定的啊…开学我都会早到学校…放假只要能考试全部结束就走了
想报兰州大学？,有学长统计，兰大转专业好像一共有5次机会，相比于其他学校好很多
兰州大学医学院毕业发兰州大学的毕业证书吗？,当然一样的。。。。医学院是兰大的一部分，也是兰大这所学校的一部分。 ps-医学院是一级学院，是个统称 下属二级学院有:基础医学院，第一临床医学院，第二临床医学院，口腔医学院，公共卫生学院，护理学院，药学院。
如何看待兰州交通大学三名学生上书校领导事件？,人家文科生殊不知交大绝大部分的理工科学生们的课程是有多么的难
兰州大学现当代文学专业好吗？, 现当代文学作为兰大文学院的招牌肯定是首推啊！ 
在兰州大学学习文科专业是一种什么体验？,占个位等开学再来回答。
兰州大学是最弱的985吗？,兰大传承精神之一——低调！
大学对人生有多重要？想学物理走科研，高考考砸去兰州大学的，和实力差不多的去清北复交的同学比，有机会吗？,清北考砸也不至于去兰大的 但是做研究学历大概要博士 兰大当起点不算特别低
关于兰州交通大学的记忆？,喜欢的人是兰交大12级土木工程的 在交往的过程中听他说他的母校 学术氛围还算好的 他总是跟他的老师去工地弄工程 班上只有一个女生 还跟他们班的一个男生凑成了班对 就业率达到90%以上 很多都去铁路了 西北铁路很多同仁都是校友 而他在南方铁路只能自求多福 对了 他还说不习惯湖南的湿冷空气已经习惯了兰州的干燥 看了他的毕业照 讲真 没有长得帅的 哈哈 虽然他也矮胖矮胖的 他很想念那里的兰州拉面想念那里的大街小巷 可能也想念曾经跟他在一起的学姐 那有他大学四年的青春 曾经说要带我去兰州的大街小巷走一遭 吃吃那儿的美食 可惜 没缘了 跟他在一起短短两个月 其实算得上是第一个男人 挺喜欢他的 所以在回忆他的时候顺便回忆他的学校 在一起的时候没有好好对他说过 D先生其实我很喜欢你。 不知道他玩不玩知乎 会不会看到 不过 无所谓了
南方认可兰州大学文凭么，总觉得南方没多少人知道兰州大学？,嗯有共鸣，我来谈谈个人体验。2015年今年高考，录取第一学校志愿第一专业志愿兰大法学。江西人，与题主同是南方人。不知道题主大几？下面情景真实再现: 楼下阿姨:哎！小C，录在哪里啦？ 我:兰州大学。 阿姨迟疑半天:哎，是二本吧？ 我心里“卧槽“一句，明明985好吗？却要笑着说:其实是一本。         ——类似的事情还有很多，基本上每一个人，我旁边的亲戚朋友都会有这样的想法。很奇怪，我为什么会跑到那里去。但那又何妨？那是我自己的人生选择，如果当初选择这个大学是你出于自己的意愿，那么你就没有什么好后悔的。风物长宜放眼量。作为一个南方人在大西北欠经济发达地区有着4年的体验。会是人生中非常宝贵的精神财富。记得兰州大学的校训吗？“自强不息，独树一帜”处西北一隅，作天下文章。       ——也许我以上的这些文字太过理想化，跟你目前或因为考研或因为工作或因为实习，所产生的后悔迷茫的情绪，处境不在一根线上。但是，你如果仔细想一下，即便让你再回到当年高考填报志愿的那段时间。你上了知乎，看了关于，志愿填报的各种，权衡利弊斟酌损益的建议纷杂缭乱。你会发现这些评论当中，除了清华北大，人大，复旦，上交等top10学校可能完美的玲珑剔透，其他的学校几乎都是有利有弊甚至毁誉参半。然后你选择了一所南方的211。你在里面，又碰到了不如意的情境。这又让你联想起那些评论中，关于这所学校各种槽点。各种缺陷。然后你又开始后悔当初，报志愿的时候怎么balabalabala.......其实当时，两个月前我报志愿的时候只是稍稍浏览一下知乎的志愿填报的信息，因为我就发现了这些信息里面，真是鱼龙混杂，不一而足，说什么的都有。再继续浏览下去，搞个前怕狼后怕虎，真是整个人都不好了。我只是想说，我看到一句印象很深的话:   ——兰大纵然有各种缺陷各种槽点，但是，他拥有的资源，足够让任何一个，足够上进努力的人成功成才。——        ——我在题主的陈述中感觉到的是不自信，对自己学校的不自信，对自身的不自信。我也曾经，对兰大有过这种短暂的不自信。但想起蛤长者的一句话:人呐就是不知道，自己不可以预料。人的一生是很漫长的，每个人的人生也是缤纷多彩，每个人的道路，也是多姿多态。最终决定一个人能走得多远，走的多稳，还是自己的能力和本事，与之相比，文凭倒显得次要。况且虽然兰大这些年滑坡厉害，但是还是很安全的，兰大的学历说出来虽然不是像十大名牌院校那样，掷地有声。但在内行人心中还是有分量的。 我本人选择兰州大学，但我心里清楚的知道，我不可能会留在兰州，我考研，工作总是要去，东部，沿海，大城市。人又不是站在马路旁的行道树。脚下生出根子了，一辈子走不动路一辈子迈不出一步。在市场经济的时代，人才和知识，也是生产要素。只要自己有本事，自然可以向想要去的地方流动。          ——白首壮心终不悔，青山浩气走千山。 ————芳馥为兰，家国为州，有容乃大，勤奋成学———— 说实话，虽然我还没有迈入兰大校门。但是，我觉得，兰大能不能，重现当年的辉煌，声震寰宇其实真正要靠的，还是我们这些校友。待他日，我们这些校友能够在各自的领域成为顶级精英，那个时候，兰大的知名度，想只局限在西部地区都很难了。 以上，共勉。
兰州大学校史博物馆的黄河象和甘肃博物馆的哪个是真的？,都不是真的，兰大博物馆的比甘博的还要大一倍，黄河古象化石真品保存在北京自然博物馆内。
