#贴吧开学季#萌新报道，爆照求Zhao, 快要开学啦，想要一睹新生们的芳容吗？那就赶快来一起爆照吧～也许他/她是你未来的好基友；也许他/她是你未来的另一半；也是他/她是你未来的榜样。贴吧校园官方活动，还有礼品等着大家哦~活动详细说明：   想要爆照的吧友直接在本贴回复~  空手套照骗  楼主先爆，带个好头
思索你的足迹，探寻你的身影，聆, 思索你的足迹，探寻你的身影，聆听你的声音。不禁看到花儿的芬芳，鸟儿的呢喃，刹那间，转角处，停驻的那一刻，一抹思念涌出了我的心田。 ——倾听你的声音  文采不错  
新人报道，求学长学姐罩, 新人报道，求学长学姐罩  daliuliuxiaojie Vx  到寝室了？  你是想说美不美看大腿吗  一个学校，整的跟。。。  虽然腿长。但是  大长腿  可是你太黑了  可以的这腿  腿玩年  身材这么好，一定是男孩子  简单粗暴点，约还是不约  学姐会恨死你的  女装大佬  这大腿大腿可以玩一辈子  没屁股差评    貌似在美腿吧见过楼主  可怕  衣品差评
【浙江大学新生攻略】, 为了方便小鲜肉们更好地了解并融入浙江大学吧务组近期整理了一份浙江大学新生攻略方便大家查阅，1楼先附上一张紫金港校区东区的地图，2楼开始讲讲简单攻略。  Part1浙大一共有七大校区，而新来的小朋友们都会先集中在紫金港校区。因此，我们此贴将会把重点放在紫金港校区上，带大家领略其全貌。1.紫金港在哪里？由上图可以看到，紫金港位于杭州城西，毗邻西溪湿地、西湖等著名风景区。交通方便，而且就在不久后，5号线地铁也将要通到紫金港门口啦！2.紫金港周围都有什么？你认为紫金港没有在市中心就少了看电影购物唱K的地方了？Naive！上图圈出的三个地方都是大家平时去的比较多的三个购物中心，东西齐全，出行方便。像距离最近的五洲国际，骑自行车十来分钟就到啦，买东西看电影什么的都很方便哟。3.紫金港的出行方式？由于目前5号线地铁还没有通到紫金港，因此除了几大校区流通的校车之外，大家普遍的出行方式是公交和出租/快车，当然要是距离近或者自己体力好骑自行车出行也是可以的。紫金港附近的公交车站也是相当多的，公交线路有10路、74路、89路、93路、97路、129路、132路、227路、266路。  Part2简要介绍了紫金港的地理位置，估计大家较为关心的还是学校里大类专业的相关事宜。浙大高考的招生政策是按大类进行录取的，因此大家在进入学校时还没有具体细分的专业，详细专业和学院可参照贴 ，想必大家心里会有疑惑，到时候怎样确认自己的专业，如果不喜欢录取的大类，可以转专业吗？转专业有怎样的要求？接下来就为大家解答关于确认专业和转专业相关程序的疑问啦~由于17级确认专业和转专业文件还未正式发布，我们暂以16级的为例，给大家进行介绍。1.确认专业16级学生在10月进行第一轮专业确认（类内）11月进行第二轮专业确认（跨大类选专业）12月进行补确认（没有专业的同学）9月份刚入学，学院会开设各种各样的专业宣讲会，可能大牛教授、院士都会来。去听听老师怎么说的，和相关专业的学长学姐聊聊天，然后找到兴趣，选择专业。9月份院系会出台确认细则，招多少人，怎么筛选都会有，注意查看。10月就可以在浙江大学教务网进行专业确认了。在容量之内的，院系不能筛选，必须全部接收。超出名额，院系可以筛选。至于怎么筛选，全看院系。建筑学院会画图，管理学院需要全英文面试，至于其他，建议咨询对应的学长学姐。2.跨大类确认专业11月所有人都可以选择其他任何学院的专业。15级及以前是必须放弃自己原有的专业，16级应该是可以不放弃原有的专业直接跨，意思是如果第二轮跨专业失败了，之前第一轮确认的专业依然有效。3.转专业关于转专业，要对应院系同意接收，第二学期开始每个学期第一周申报。这个时候更多地会参考你的绩点、面试表现等等。  Part3在紫金港，平日日常的学生工作都是分学园展开的，具体可分为：丹青学园、蓝田学园、云峰学园。丹青学园集中了人文、人文外语、人文传媒、社科、理试、国防生，是三大学园里妹子最多的一个学园，嘻嘻，位置优良，门口就是全家便利店，离食堂、菜鸟驿站各生活服务点较近。蓝田学园由竺可桢学院的全体学生和大部分工科同学组成，学霸氛围超浓，期末考试周时门口的电子显示屏上都是微积分题目...云峰学园主要为工信、应生、科创、艺设的学子，云峰门口有两排樱花，每到春天，散落在云峰的全是轻柔的花瓣。介绍到这里，估计大家最关心的问题来啦。三大学园寝室都是怎么安排的呀？我会被安排到什么样的寝室呀？这些寝室都长啥样？别急，我们一一为你来解答。1.丹青（1）青溪（2）丹阳2.云峰（1）紫云（2）碧峰3.蓝田4.白沙5.翠柏  Part4出来上学，“衣食住行”样样都得由自己安排啦，讲完了住宿方面，自然学校里的食堂不能遗漏，小编还未到浙大来的时候，就早已听说过浙大拥有全亚洲第二大食堂的传闻。来到浙里之后也真的名不虚传，食堂大、多、而且菜的品种丰富。别的废话先不多说，既然讲到吃的，先上一波图！紫金港的食堂粗略可分为大食堂、临湖餐厅、麦香餐厅。其中大食堂距生活区最近，就在丹青正对面。大食堂共三层，一层东侧为风味餐厅，基本囊括了全国不同风格的菜系，其中还有西餐哟，窗口的土豆泥、水果沙拉、汉堡一直是热销品；一层西侧是休闲餐厅，休闲的进餐特色为在窗口看到想吃的菜直接拿走，最后在出口统一结账，休闲的最大特点是划算、品种多，不过也经常会出现高峰期人挤人的现象。二层东侧的菜很家常，以便宜为主；二层西侧为清真食堂，里面的面食最受欢迎。临湖餐厅因其离教学区较近的原因，成为众多中午下午课连着的同学的选择、临湖餐厅也分为两层，一楼有面食、米饭和砂锅以及蛋包饭，特别是砂锅，总是因同学们极高的热情，在很快卖完；临湖的二层以西餐为主，就餐环境好，比较常见的是牛排，不过也有中西餐混搭的套餐，平均15的样子。麦香餐厅距离生活区和教学区都较远，在整个紫金港偏南的医学院附近，一般也就是医学僧在此就餐。还有一样东西必须要想大家介绍哦！那就是我浙的特色——学霸餐，光看这个名字，大家会猜到是什么吗？其实是学校安排在东区教学楼里的一种快餐，在大食堂做好后封好，直接在东区刷卡付钱。学校这样安排主要是考虑有些没时间去大食堂的同学，这样比较方便他们中午解决吃饭的问题。购买了学霸餐后，基本上就是在就近的学生长廊里（有桌椅）快速解决啦。  Part5终于要讲到大家的共同梦中情人——“薛席”，在学霸云集的我浙，大家平时都会在哪些地方选择自习呢，这就来为你一一介绍。1.基础图书馆开放时间：8：00-22：00优点：环境舒适、资源丰富、设施齐全缺点：考试周极易出现爆满的情况（我可是见证过冬天七点多排队的队伍有二十几米长的场景）2.李摩西医学图书馆开放时间：8：00-22：30优点：比基图的人稍微少一点缺点：位置过偏、空间较小3.东西区自习室开放时间：早上只要教室没有早课，就可以去，晚上一般22：40会响音乐催促离场，但最晚可待到23:30:-23:40不等。同场，我们在教室门前可以看到一张表，只要上面显示没有课的时间段，原则上都是可以进教室自习的。优点：选择空间广且方便缺点：需要弄清楚教室到底什么时候有课4.咖啡吧当然我们不能排除有些同学愿意选择去咖啡吧自习，那我们也顺道把学校里的咖啡吧一次介绍给大家啦~（1）浙里吧白沙综合楼二层建行楼上，有卡座也有包间，较宽敞（2）建工之家安中大楼二楼西侧，较为紧凑，经常有小型活动或是分享会在这里举办（3）外语学院“青荷”东五教学楼一楼，麦斯威奶茶也在这里面，算不上特别安静，会有很多同学再次讨论（4）管理学院紫牛公社学校里一位颇有知名度的女性创业者创立的，是约老师、约学长学姐见面的不错选择（5）东区麦斯威经过一次翻新后，环境大为改变，一举成为了网红咖啡吧。来来往往的人很多，稍有点吵顺便把学校的课程时间表讲一讲~我们上课的时间还是一节课四十五分钟，不过和高中不同的是，我们的一门课通常是两节课或是三节课一起上的哦，中途一节课的休息时间是五分钟。  Part6最后，除了忙碌的学习生活外，我们有了更多丰富我们课外生活的自主权，因此，在这里为大家介绍一下我浙各类别各水平的组织和社团，供大家在进入学校后的选择进行参考。组织：浙江大学校学生会浙江大学勤创（全名：勤工助学与创业实践指导中心）浙江大学求是潮浙江大学社联（全名：学生社团联合会）社团：五星社团浙江大学学生爱心社浙江大学红十字会学生分会浙江大学学生就业与职业发展协会（SCDA）浙江大学学生绿之源协会浙江大学学生三农协会浙江大学学生梵音剧社 四星社团浙江大学学生广播电视记者协会浙江大学学生国防协会浙江大学学生未来企业家俱乐部浙江大学学生心系西部协会浙江大学学生E志者协会浙江大学学生节能减排协会浙江大学学生黑白剧社浙江大学学生紫金港学生艺术团浙江大学学生亦心·民韵舞社浙江大学学生中国特色社会主义理论体系研究会浙江大学学生法学研究会浙江大学学生科学技术协会浙江大学学生研究生求是学社浙江大学学生模拟联合国协会浙江大学学生D.F.M街舞社浙江大学学生Fantasy动漫社浙江大学学生吉他协会浙江大学学生无极棋社浙江大学学生跆拳道协会 三星社团浙江大学学生DATA调查研究协会浙江大学学生心理健康协会浙江大学学生动物保护者协会浙江大学学生CC98学生网络协会浙江大学学生成长互助训练营（GCC）浙江大学学生校友联络协会浙江大学学生文学联合会浙江大学学生越剧社浙江大学学生春秋社浙江大学学生交谊舞协会浙江大学学生古琴研究会 浙江大学学生婉云京剧社 浙江大学学生“击悦”非洲鼓社 浙江大学学生科技探索者协会 浙江大学学生经济学会 浙江大学学生生命科学协会浙江大学学生食品科技协会浙江大学学生外语协会 浙江大学学生网络信息研究会浙江大学学生微软技术俱乐部 浙江大学学生医学进展研究会 浙江大学学生心理学会 浙江大学学生求是辩论社 浙江大学学生人力资源管理学会 浙江大学学生旅游协会 浙江大学学生无我茶社 浙江大学学生魔术魔方协会浙江大学学生杨氏太极拳协会浙江大学学生乒乓球协会 浙江大学学生篮球联盟 出于篇幅限制，社团的就先粗略介绍到这里啦，各位萌新们在进入学校之后，一定会看到各个组织社团使劲浑身解数宣传自己的组织的。若是你拿到了谁给的传单，也请记得不要随手就扔掉，还是可以耐心读一读，说不定后来你报的那个组织或社团就是大学对你改变最大、给你成长最多的地方。  关于紫金港的粗略介绍，就先讲到这里，感谢吧务组提供的资料和文案，由于人手有限，很多地方还存在不足，欢迎大家批评指出～也希望这些东西能对咱们的小鲜肉们起到一个指导作用～  帮顶  可以转科吗，双学位怎么申请  求问楼主，宿舍分布的话研究新生和本科新生一样吗？网上自选宿舍真的可以自选吗？  楼主知道浙大紫金港到萧山机场咋走吗？大概要多久时间？我是暑假来浙大参加夏令营的  请问新生群在哪里？谢谢  学长～可以问下陕西位次523的有希望吗，很喜欢浙大  顶顶  顶  请问一下新生报到时间大约是什么时候呢，根据往年？以及有没有介绍军训的呀  提前批能不能转专业  军训男生需要剃头么。。。  宿舍大部分都是带走独立卫生间的，大一新生也可以住对吗？  太好了可以去紫金港校区！ 请问楼主知道新生群吗？  顶顶  楼主大大，新生群在哪里呀  震惊，本科新生竟然按照生日分寝室不按学号吗  新生报道，感谢学长  笔芯^ω^谢谢学长  请问录取通知书编号怎么查😊  请问录取通知书编号怎么查😊  浙大食堂小哥飘过  请问 先去哪个校区参观比较好呢？  学长 假期想自己预习一下高数有什么可以看的书吗  加油！    加油！  加油！  加油！  顶  老哥，没独立卫生间怎么上厕所
分享下网上买的PS自学教程，有, 分享下网上买的PS自学教程，有需要的直接留下邮箱我给你发下哦，无偿分享的呢  留着也没用，留你邮箱，发你  企鹅邮箱不知道能留多久谢了312+789+9140  1142623720@qq.com  921980047@qq.com 多谢！  1104087104@qq.com  1275411081@qq.com 感谢！  837354964@qq.com 感谢  1053760424@qq.com 非常感谢！  nyxiaobei@163.com 谢谢  976241287@qq.com，多谢  zkxyuke@163.com 非常感谢！！
国企昂立招聘在线家教老师啦！, 同学们，注意了，福利来了，国企昂立嗨课堂招聘在线老师，有电脑有网络就可以了，足不出户赚钱了。时薪：60-150（如果你之前在掌门做过，那么这个基础上再加5-10元）地点：在家在宿舍有网就行时间：根据自己的情况定课件和生源：公司提供薪资发放：每月15-20号更多详情&唯一报名网址： ：284375824清北的都有赚10000+，你还在犹豫什么呢  最近急需物理和英语老师，点击www.onlyhi.net/teacher报名
二本逆袭—在浙大读研是一种什么感受,   其实学姐想说想考就考，考研不就是为了考个好学校嘛，怕什么，而且浙大一点不歧视，学姐说实话，大家加油，学弟学妹们为了自己的梦想加油  学姐呢刚刚考完，考的金融，给学弟学妹们建议，千万要慎重啊，今年的金融要死人啊，分数太高了，大家可以选择经济学的专业，没必要非要选择金融  先说说对这个城市的感受吧，第一感觉就是杭州环境好，对于山西人的我来说街道干净的不像话，不会有人乱扔垃圾；过马路车让行人，国内最好，没有之一；杭州景区厕所设置合理，全部免费；路上没有土，路边的叶子是绿的；另外，出名带支付宝就好，妥妥的。但是吃的还是有点点不习惯。。。虽然我并没有呆太久  言归正传，说说考研自认为考研没有捷径可走。如果对我来说考研有什么秘籍的话，那就是这几个字。专注。 一年半的时间专心做一件事情。终极目的是考研。若不是，则不做。坚定。 只要你定意要做一件事情，其它所有事物都会为它让路。备考过程中负面消极的评论、暗示甚至是攻击会有很多，但如果你自己坚定住自己的信念，知道自己要干什么，那么那些就不会对你有什么负面影响的，相反会激励到你（“反激励”）。不怕吃苦。选择了考研就是选择了吃苦，其实有了这个心理准备就不觉得苦了，也不存在抱怨。  学姐，本科的时候一些竞赛活动对考研来说是不是很重要  学姐，分享点经验  学姐，我觉得你很美  哦  有男朋友吗    学姐，能问你一些考研的问题吗  本科阶段很平庸，没有任何科研经历，面试的时候会不会受到歧视啊  学姐能不能认识下，我也想考浙大  老师还是明显偏爱和更认同土著和本科别的985的    稳健    dd  今年准备考研了，普通一本，准备冲985，有什么建议吗  学姐有没有认识国际商务的学姐呢。今年考研  考上了都是一样的  学姐😌，电院了解吗？  要过六级吗。。。  我看了研究院招生网，好像没有找到物流管理的，浙大研究院难道不找物流管理的啦吗  祝贺楼主！！！  楼楼我也想考金融，能问个联系方式，请教一下大概需要哪些复习资料以及注意事项么  江苏某211考浙大难吗，通信工程的    强无敌  经济学专业招几个？  大三下半年了，现在想考研还有机会吗，我也想考浙大，一个普通一本，不知道会不会被导师歧视，反正我们学校歧视一些二本来的学生  学姐，我想问一下，浙大对英语要求是不是很高。我口语不太好，怕复试通不过。  有考浙大打算，不过我比你起点更低。举个例子，每年毕业生七百万左右，而我是七百万分之一，而不是三百万分之一  强啊  学姐，你晓得浙大的动医嘛？  学姐我高考想考浙大 我是文科生对绘画设计方面有兴趣 请问有什么建议吗？  顶你  帮顶  我爱浙大  学妹加油  正在努力中的我，也想来浙大读研呢。现在浙江一所普通一本读，向往已久  鸡汤  很不错，致越来越好的你一如既往，勿忘初心！  学姐，面试成绩看不看本科成绩及科研活动？还是说只根据临场发挥给分？  出去做个兼职  同杭州，上进的人可以做个朋友  想考经济类的，有什么好的建议现在才大二  垃圾专业罢了  学姐请问专业课资料在哪买呢，网上广告好多，不知道真假  学姐好棒啊  学姐，认不认识浙大化工的学姐学长?想考那里。  学妹赞赞赞  什么样的感受  学姐有没有认识工业工程的研究生？18考研娃很迷茫  学姐好，想问一下英语自主划线分多少啊  师姐是什么时候开始备考的  349386708，16届行管学长欢迎提问  学姐可不可以加微信我们有些问题想问你  同求  你考研浙大的动机是什么呢？  是啊，为什么做不到最好，因为你想做的事情太多了    爽翻的感觉。带我飞。  学姐，宝宝想考经管类的，有没有推荐的学校  学姐，宝宝想考经管类的，有没有推荐的学校    欢迎来我大杭州上学  学姐，我今年考研想考浙大法学，你觉得好考么  学姐交友否？我也想考浙大的研究生。QQ:3231228263  z  厉害啊  这个问题可以去知乎上搜答案  哎，本来想考浙大的，最后去了中科大，羡慕楼主  立个flag，希望明年今日，我是浙大的学子能喝学姐约甜点  二本学校 想考浙大计算机科学与技术 目前还大一  我也向往浙大已久，目前大一，2020年浙大见    学姐，我可以勾搭下你嘛？我想考浙大的心理学  有木有书籍资料啊之类的  学姐了解新闻与传播学院吗  学姐厉害了  很厉害，点赞  我要考北京，来你这里复习吧  好厉害  楼主大大，浙大收三本的学生吗，如果收我从下年就开始备考！  学姐是金融学硕吗，有资料可以推荐吗？我下半年准备考金融专硕，总觉得看的不够全  普通本科生一枚～想考浙大海洋生物专业，在备考过程中有什么要诀？  学姐资料都是在哪买的呀，想考浙大西方经济学  考研，蛮辛苦的  移民  浙大考研对英语要求高吗，我想考心理系的研，英语蛮差的  浙大考研对英语要求高吗，我想考心理系的研，英语蛮差的  文学院有考研群吗  想考古代文学  请问学姐了解浙大法律系吗OTZ想问下有关法律系的问题呢  欢迎来浙大，师妹。能认识下嘛。  挺  请问学姐有没有认识浙大翻硕的学姐学长? 网络上找的很绝望呐  8万学费的专硕吗？  学姐，我正在准备今年的考研，目标浙大，学姐有认识考上的少数民族吗？  美美哒的学姐可以留个联系方式嘛？想请教下考研方面的问题啦  我也是今年从武汉某不知名的二本考过来的，哈哈！不容易，老铁，我已经在zjg待了半个月了~  二本学生新闻专业，求教  考博失利，英语太变态了！打算今年再考！  学姐，对浙大的药学了解吗？，想考药剂的硕士  赞一波，向学姐看齐  学姐，浙大考研对六级有分数要求吗，比如500以上？  还有人中专毕业工作十几年考上老和山职业技术学校研究生呢，2010级的  可以弱弱地问一下学姐浙大经济学院研究生在哪个校区吗？  浙大考研和高考考浙大相比哪个难  有了解会计专硕的嘛  学姐我刚刚看到一个二本和浙大的互撕贴，其实就是二本想考浙大研究生但是浙大的一个人看不起他还人身攻击  想认识学姐这样专注的人，可以加个扣扣嘛  学姐我刚刚看到一个二本和浙大的互撕贴，其实就是二本想考浙大研究生但是浙大的一个人看不起他还人身攻击  想认识学姐这样专注的人，可以加个扣扣嘛
有没有土木专业的学长学姐，小的, 有没有土木专业的学长学姐，小的想考研究生，想问哪里有历年的真题  这里有
有没有信电院 于慧敏老师带的研, 有没有信电院 于慧敏老师带的研究生学长学姐呀。求帮忙～  没有
马上毕业了，有些PS教程分享给, 马上毕业了，有些PS教程分享给学弟学妹了！大学时迷上了PS，也在网上不断搜集和购买教程学习，现在看完了，现在也寻到了一份满意的工作。想把我的干货分享给大家了！要的来留下🐦邮箱发给你们吧！  好厉害呢  390946011@qq.com  st@80010000.com  2359949617@qq.com  986264798@qq.com谢谢  1457142687@qq.com 谢谢  y8023y99@126.com谢谢  zqx2586637725@qq.com  这里这里1334548213@qq.com  965479848@qq.com 谢谢  1187981363@qq.com 楼主还可以发吗  2578005044@qq.com  1275411081@qq.com  1007022534@qq.com  2429202016@qq.com谢谢  1539860496@qq.com  1114168511@qq.com，谢谢楼主啦  zkxyuke@163.com 谢谢楼主！
【询问】紫金港/玉泉/西溪三大校区有自习室吗？, 是社会人士，住在城西这边。每周末想去浙大自习室准备公务员考试。不知道浙大有没有允许外校人自习的地方。求吧友解答。    没有  自习室自己进就行  玉泉有  紫金港这边的西区教学楼是可以自习的
请问浙大工信去年是怎么分专业的, 请问浙大工信去年是怎么分专业的，一般最难进的专业是哪个  顶  1. 不知道，2. 妓院的  计算机科学与技术，软件工程
风里雨里，浙里等你, 这里浙江2017考生..高考没考好，裸分没进全省150，清北无缘在复旦浙大交大南大犹豫最终选择了浙大报下分数:语文128 数学142，英语134，历史100，物理100，化学97，有竞赛加分5分...虽然没有进清北，但是能进求是园我已经很满意了，今后四年本科和三年研究生，希望与浙大共勉!比心❤  很棒很棒  棒～  同学你好~  很棒  很强  棒啊 浙大大概要进全省前多少？  研究生都已经定好了？  考的飞棒  很胖胖  厉害厉害  同学好。这里江苏考生，省排名109，同样来浙  你可知道浙大是我的梦想🙈  学霸啊，高二狗很绝望，怎么考这么高分的  706还没进？  厉害  学霸  哦对了。。我语文分数打错了。。。是118。。。  我想问问你，你们改革了么物理历史一块考  很厉害，不错  你们改革了历史物理，化学。**发达地去接就是好  历史物理，化学  真**，物理竟然赋分100  学霸，给我这个高三一点建议吧，高分何来
